date,country_name,price_type,market_name,commodity_name,currency,measure_unit_label,Price,Exchange_Rate,Price_INR,DATE
2019-01-02 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.55,122,67.1,2019-02-01 00:00:00
2019-01-01 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.7,122,85.4,2019-01-01 00:00:00
2018-01-12 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.8,122,97.6,2018-12-01 00:00:00
2018-01-11 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.75,122,91.5,2018-11-01 00:00:00
2018-01-10 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.53,122,64.66,2018-10-01 00:00:00
2018-01-09 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.56,122,68.32,2018-09-01 00:00:00
2018-01-08 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.66,122,80.52,2018-08-01 00:00:00
2018-01-07 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.73,122,89.06,2018-07-01 00:00:00
2018-01-06 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.51,122,62.22,2018-06-01 00:00:00
2018-01-05 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.45,122,54.9,2018-05-01 00:00:00
2018-01-04 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.35,122,42.7,2018-04-01 00:00:00
2018-01-03 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.36,122,43.92,2018-03-01 00:00:00
2018-01-02 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.34,122,41.48,2018-02-01 00:00:00
2018-01-01 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.34,122,41.48,2018-01-01 00:00:00
2017-01-12 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.33,122,40.26,2017-12-01 00:00:00
2017-01-11 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.58,122,70.76,2017-11-01 00:00:00
2017-01-10 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.58,122,70.76,2017-10-01 00:00:00
2017-01-09 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.64,122,78.08,2017-09-01 00:00:00
2017-01-08 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.5,122,61,2017-08-01 00:00:00
2017-01-07 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.42,122,51.24,2017-07-01 00:00:00
2017-01-06 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.48,122,58.56,2017-06-01 00:00:00
2017-01-05 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.55,122,67.1,2017-05-01 00:00:00
2017-01-04 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.79,122,96.38,2017-04-01 00:00:00
2017-01-03 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.55,122,67.1,2017-03-01 00:00:00
2017-01-02 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.69,122,84.18,2017-02-01 00:00:00
2017-01-01 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.3,122,36.6,2017-01-01 00:00:00
2016-01-06 00:00:00,Jordan,RETAIL,Amman,Tomatoes,JOD,Kg,0.37,122,45.14,2016-06-01 00:00:00
2026-01-04 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.75,122,91.5,2026-04-01 00:00:00
2026-01-03 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.93,122,113.46,2026-03-01 00:00:00
2026-01-02 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.58,122,70.76,2026-02-01 00:00:00
2026-01-01 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.46,122,56.12,2026-01-01 00:00:00
2025-01-12 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.45,122,54.9,2025-12-01 00:00:00
2025-01-11 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.49,122,59.78,2025-11-01 00:00:00
2025-01-10 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.6,122,73.2,2025-10-01 00:00:00
2025-01-09 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.45,122,54.9,2025-09-01 00:00:00
2025-01-08 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.36,122,43.92,2025-08-01 00:00:00
2025-01-07 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.41,122,50.02,2025-07-01 00:00:00
2025-01-06 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.43,122,52.46,2025-06-01 00:00:00
2025-01-05 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.49,122,59.78,2025-05-01 00:00:00
2025-01-04 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.51,122,62.22,2025-04-01 00:00:00
2025-01-03 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.38,122,46.36,2025-03-01 00:00:00
2025-01-02 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.38,122,46.36,2025-02-01 00:00:00
2025-01-01 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.45,122,54.9,2025-01-01 00:00:00
2024-01-12 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.76,122,92.72,2024-12-01 00:00:00
2024-01-11 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.62,122,75.64,2024-11-01 00:00:00
2024-01-10 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.38,122,46.36,2024-10-01 00:00:00
2024-01-09 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.49,122,59.78,2024-09-01 00:00:00
2024-01-08 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.65,122,79.3,2024-08-01 00:00:00
2024-01-07 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.48,122,58.56,2024-07-01 00:00:00
2024-01-06 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.47,122,57.34,2024-06-01 00:00:00
2024-01-05 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.5,122,61,2024-05-01 00:00:00
2024-01-04 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.49,122,59.78,2024-04-01 00:00:00
2024-01-03 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.45,122,54.9,2024-03-01 00:00:00
2024-01-02 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.47,122,57.34,2024-02-01 00:00:00
2024-01-01 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.48,122,58.56,2024-01-01 00:00:00
2023-01-12 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.49,122,59.78,2023-12-01 00:00:00
2023-01-11 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.5,122,61,2023-11-01 00:00:00
2023-01-10 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.64,122,78.08,2023-10-01 00:00:00
2023-01-09 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.57,122,69.54,2023-09-01 00:00:00
2023-01-08 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.55,122,67.1,2023-08-01 00:00:00
2023-01-07 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.57,122,69.54,2023-07-01 00:00:00
2023-01-06 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.43,122,52.46,2023-06-01 00:00:00
2023-01-05 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.52,122,63.44,2023-05-01 00:00:00
2023-01-04 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.55,122,67.1,2023-04-01 00:00:00
2023-01-03 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.48,122,58.56,2023-03-01 00:00:00
2023-01-02 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.46,122,56.12,2023-02-01 00:00:00
2023-01-01 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.38,122,46.36,2023-01-01 00:00:00
2022-01-12 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.42,122,51.24,2022-12-01 00:00:00
2022-01-11 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.43,122,52.46,2022-11-01 00:00:00
2022-01-10 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.42,122,51.24,2022-10-01 00:00:00
2022-01-09 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.41,122,50.02,2022-09-01 00:00:00
2022-01-08 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.42,122,51.24,2022-08-01 00:00:00
2022-01-07 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.41,122,50.02,2022-07-01 00:00:00
2022-01-06 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.55,122,67.1,2022-06-01 00:00:00
2022-01-05 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.62,122,75.64,2022-05-01 00:00:00
2022-01-04 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.64,122,78.08,2022-04-01 00:00:00
2022-01-03 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.63,122,76.86,2022-03-01 00:00:00
2022-01-02 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.35,122,42.7,2022-02-01 00:00:00
2022-01-01 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.35,122,42.7,2022-01-01 00:00:00
2021-01-12 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.35,122,42.7,2021-12-01 00:00:00
2021-01-11 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.48,122,58.56,2021-11-01 00:00:00
2021-01-10 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.53,122,64.66,2021-10-01 00:00:00
2021-01-09 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.54,122,65.88,2021-09-01 00:00:00
2021-01-08 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.42,122,51.24,2021-08-01 00:00:00
2021-01-07 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.39,122,47.58,2021-07-01 00:00:00
2021-01-06 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.45,122,54.9,2021-06-01 00:00:00
2021-01-05 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.43,122,52.46,2021-05-01 00:00:00
2021-01-04 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.48,122,58.56,2021-04-01 00:00:00
2021-01-03 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.29,122,35.38,2021-03-01 00:00:00
2021-01-02 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.28,122,34.16,2021-02-01 00:00:00
2021-01-01 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.35,122,42.7,2021-01-01 00:00:00
2020-01-12 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.55,122,67.1,2020-12-01 00:00:00
2020-01-11 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.72,122,87.84,2020-11-01 00:00:00
2020-01-10 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.63,122,76.86,2020-10-01 00:00:00
2020-01-09 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.5,122,61,2020-09-01 00:00:00
2020-01-08 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.37,122,45.14,2020-08-01 00:00:00
2020-01-07 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.4,122,48.8,2020-07-01 00:00:00
2020-01-06 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.43,122,52.46,2020-06-01 00:00:00
2020-01-05 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.53,122,64.66,2020-05-01 00:00:00
2020-01-04 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.57,122,69.54,2020-04-01 00:00:00
2020-01-03 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.5,122,61,2020-03-01 00:00:00
2020-01-02 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.44,122,53.68,2020-02-01 00:00:00
2020-01-01 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.46,122,56.12,2020-01-01 00:00:00
2019-01-12 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.47,122,57.34,2019-12-01 00:00:00
2019-01-11 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.35,122,42.7,2019-11-01 00:00:00
2019-01-10 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.32,122,39.04,2019-10-01 00:00:00
2019-01-09 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.33,122,40.26,2019-09-01 00:00:00
2019-01-08 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.44,122,53.68,2019-08-01 00:00:00
2019-01-07 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.42,122,51.24,2019-07-01 00:00:00
2019-01-06 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.54,122,65.88,2019-06-01 00:00:00
2019-01-05 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.51,122,62.22,2019-05-01 00:00:00
2019-01-04 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.47,122,57.34,2019-04-01 00:00:00
2019-01-03 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.47,122,57.34,2019-03-01 00:00:00
2019-01-02 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.46,122,56.12,2019-02-01 00:00:00
2019-01-01 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.55,122,67.1,2019-01-01 00:00:00
2018-01-12 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.63,122,76.86,2018-12-01 00:00:00
2018-01-11 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.62,122,75.64,2018-11-01 00:00:00
2018-01-10 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.41,122,50.02,2018-10-01 00:00:00
2018-01-09 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.36,122,43.92,2018-09-01 00:00:00
2018-01-08 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.54,122,65.88,2018-08-01 00:00:00
2018-01-07 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.62,122,75.64,2018-07-01 00:00:00
2018-01-06 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.54,122,65.88,2018-06-01 00:00:00
2018-01-05 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.53,122,64.66,2018-05-01 00:00:00
2018-01-04 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.36,122,43.92,2018-04-01 00:00:00
2018-01-03 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.34,122,41.48,2018-03-01 00:00:00
2018-01-02 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.3,122,36.6,2018-02-01 00:00:00
2018-01-01 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.3,122,36.6,2018-01-01 00:00:00
2017-01-12 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.29,122,35.38,2017-12-01 00:00:00
2017-01-11 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.51,122,62.22,2017-11-01 00:00:00
2017-01-10 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.47,122,57.34,2017-10-01 00:00:00
2017-01-09 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.67,122,81.74,2017-09-01 00:00:00
2017-01-08 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.35,122,42.7,2017-08-01 00:00:00
2017-01-07 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.27,122,32.94,2017-07-01 00:00:00
2017-01-06 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.41,122,50.02,2017-06-01 00:00:00
2017-01-05 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.59,122,71.98,2017-05-01 00:00:00
2017-01-04 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.76,122,92.72,2017-04-01 00:00:00
2017-01-03 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.59,122,71.98,2017-03-01 00:00:00
2017-01-02 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.67,122,81.74,2017-02-01 00:00:00
2017-01-01 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.29,122,35.38,2017-01-01 00:00:00
2016-01-06 00:00:00,Jordan,RETAIL,Irbid,Tomatoes,JOD,Kg,0.36,122,43.92,2016-06-01 00:00:00
2026-01-04 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.71,122,86.62,2026-04-01 00:00:00
2026-01-03 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.9,122,109.8,2026-03-01 00:00:00
2026-01-02 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.55,122,67.1,2026-02-01 00:00:00
2026-01-01 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.41,122,50.02,2026-01-01 00:00:00
2025-01-12 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.38,122,46.36,2025-12-01 00:00:00
2025-01-11 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.44,122,53.68,2025-11-01 00:00:00
2025-01-10 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.58,122,70.76,2025-10-01 00:00:00
2025-01-09 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.45,122,54.9,2025-09-01 00:00:00
2025-01-08 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.35,122,42.7,2025-08-01 00:00:00
2025-01-07 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.41,122,50.02,2025-07-01 00:00:00
2025-01-06 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.42,122,51.24,2025-06-01 00:00:00
2025-01-05 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.46,122,56.12,2025-05-01 00:00:00
2025-01-04 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.49,122,59.78,2025-04-01 00:00:00
2025-01-03 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.39,122,47.58,2025-03-01 00:00:00
2025-01-02 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.4,122,48.8,2025-02-01 00:00:00
2025-01-01 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.44,122,53.68,2025-01-01 00:00:00
2024-01-12 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.69,122,84.18,2024-12-01 00:00:00
2024-01-11 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.53,122,64.66,2024-11-01 00:00:00
2024-01-10 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.38,122,46.36,2024-10-01 00:00:00
2024-01-09 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.47,122,57.34,2024-09-01 00:00:00
2024-01-08 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.67,122,81.74,2024-08-01 00:00:00
2024-01-07 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.46,122,56.12,2024-07-01 00:00:00
2024-01-06 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.41,122,50.02,2024-06-01 00:00:00
2024-01-05 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.44,122,53.68,2024-05-01 00:00:00
2024-01-04 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.4,122,48.8,2024-04-01 00:00:00
2024-01-03 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.4,122,48.8,2024-03-01 00:00:00
2024-01-02 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.41,122,50.02,2024-02-01 00:00:00
2024-01-01 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.43,122,52.46,2024-01-01 00:00:00
2023-01-12 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.44,122,53.68,2023-12-01 00:00:00
2023-01-11 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.48,122,58.56,2023-11-01 00:00:00
2023-01-10 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.6,122,73.2,2023-10-01 00:00:00
2023-01-09 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.57,122,69.54,2023-09-01 00:00:00
2023-01-08 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.56,122,68.32,2023-08-01 00:00:00
2023-01-07 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.49,122,59.78,2023-07-01 00:00:00
2023-01-06 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.4,122,48.8,2023-06-01 00:00:00
2023-01-05 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.46,122,56.12,2023-05-01 00:00:00
2023-01-04 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.57,122,69.54,2023-04-01 00:00:00
2023-01-03 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.45,122,54.9,2023-03-01 00:00:00
2023-01-02 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.36,122,43.92,2023-02-01 00:00:00
2023-01-01 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.33,122,40.26,2023-01-01 00:00:00
2022-01-12 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.38,122,46.36,2022-12-01 00:00:00
2022-01-11 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.4,122,48.8,2022-11-01 00:00:00
2022-01-10 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.4,122,48.8,2022-10-01 00:00:00
2022-01-09 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.36,122,43.92,2022-09-01 00:00:00
2022-01-08 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.38,122,46.36,2022-08-01 00:00:00
2022-01-07 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.4,122,48.8,2022-07-01 00:00:00
2022-01-06 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.51,122,62.22,2022-06-01 00:00:00
2022-01-05 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.55,122,67.1,2022-05-01 00:00:00
2022-01-04 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.63,122,76.86,2022-04-01 00:00:00
2022-01-03 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.62,122,75.64,2022-03-01 00:00:00
2022-01-02 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.36,122,43.92,2022-02-01 00:00:00
2022-01-01 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.36,122,43.92,2022-01-01 00:00:00
2021-01-12 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.36,122,43.92,2021-12-01 00:00:00
2021-01-11 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.44,122,53.68,2021-11-01 00:00:00
2021-01-10 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.48,122,58.56,2021-10-01 00:00:00
2021-01-09 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.51,122,62.22,2021-09-01 00:00:00
2021-01-08 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.38,122,46.36,2021-08-01 00:00:00
2021-01-07 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.37,122,45.14,2021-07-01 00:00:00
2021-01-06 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.39,122,47.58,2021-06-01 00:00:00
2021-01-05 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.39,122,47.58,2021-05-01 00:00:00
2021-01-04 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.4,122,48.8,2021-04-01 00:00:00
2021-01-03 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.28,122,34.16,2021-03-01 00:00:00
2021-01-02 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.28,122,34.16,2021-02-01 00:00:00
2021-01-01 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.35,122,42.7,2021-01-01 00:00:00
2020-01-12 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.51,122,62.22,2020-12-01 00:00:00
2020-01-11 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.68,122,82.96,2020-11-01 00:00:00
2020-01-10 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.57,122,69.54,2020-10-01 00:00:00
2020-01-09 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.48,122,58.56,2020-09-01 00:00:00
2020-01-08 00:00:00,Jordan,RETAIL,National Average,Tomatoes,JOD,Kg,0.35,122,42.7,2020-08-01 00:00:00
